name,type,location,price,duration,rating,source,review_text
Resort Hotel — booking 18910,hotel,PRT,48.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 113090,hotel,IRL,99.0,4.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 47492,hotel,PRT,64.0,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 91368,hotel,ESP,119.85,7.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 60136,hotel,SWE,150.0,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 39628,hotel,GBR,134.85,10.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 17714,hotel,GBR,43.41,7.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 93959,hotel,IRL,180.9,3.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 84286,hotel,FRA,87.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 71371,hotel,GBR,158.34,10.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 68885,hotel,PRT,128.0,2.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 24698,hotel,GBR,79.05,13.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 25178,hotel,PRT,93.0,6.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 81658,hotel,PRT,65.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 117181,hotel,CHN,138.0,1.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 72856,hotel,PRT,90.0,1.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 68671,hotel,PRT,110.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 41253,hotel,DEU,109.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 72169,hotel,CHE,166.5,7.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 103009,hotel,PRT,68.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 20093,hotel,PRT,34.4,1.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 88102,hotel,FRA,192.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 8875,hotel,GBR,62.29,7.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 37536,hotel,IRL,116.11,14.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 5552,hotel,DEU,85.0,2.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 50386,hotel,DEU,88.5,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 39336,hotel,CN,198.0,7.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 86321,hotel,PRT,95.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 3290,hotel,PRT,50.4,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 107158,hotel,PRT,0.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 114004,hotel,PRT,230.0,1.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 30997,hotel,DEU,55.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 11407,hotel,GBR,60.0,7.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 44729,hotel,CHL,62.0,2.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 86893,hotel,PRT,90.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 44628,hotel,PRT,108.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 107163,hotel,FRA,90.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 52198,hotel,PRT,121.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 115521,hotel,PRT,95.63,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 8493,hotel,PRT,52.0,4.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 34897,hotel,ESP,85.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 65072,hotel,RUS,100.3,4.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 73908,hotel,PRT,62.0,2.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 98494,hotel,PRT,70.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 94372,hotel,FRA,99.45,4.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 70192,hotel,PRT,140.0,5.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 71999,hotel,SWE,117.0,4.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 59905,hotel,PRT,89.0,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 55227,hotel,FRA,135.9,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 55287,hotel,USA,149.4,1.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 2342,hotel,PRT,77.0,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 70431,hotel,NLD,150.0,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 110783,hotel,CHN,96.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 7816,hotel,GBR,194.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 106223,hotel,FRA,75.0,3.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 20747,hotel,PRT,65.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 74289,hotel,PRT,62.8,3.0,5.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 31244,hotel,PRT,75.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 52085,hotel,CHN,109.35,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 101800,hotel,FRA,97.87,7.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 86438,hotel,ESP,84.65,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 51556,hotel,DEU,140.4,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 32696,hotel,PRT,72.0,1.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 43788,hotel,FRA,105.0,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 92803,hotel,BEL,169.0,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 114082,hotel,GBR,112.67,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 33739,hotel,GBR,49.2,7.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 74064,hotel,PRT,62.0,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 39691,hotel,PRT,331.43,7.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 73730,hotel,PRT,62.8,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 43651,hotel,FRA,72.76,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 22037,hotel,PRT,30.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 49893,hotel,AUT,143.5,4.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 4380,hotel,PRT,63.0,11.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 20486,hotel,POL,92.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 54868,hotel,PRT,62.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 16366,hotel,CN,0.0,5.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 112618,hotel,BRA,144.0,4.0,4.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 25936,hotel,GBR,73.86,14.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 101060,hotel,CHN,130.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 35683,hotel,SWE,104.0,7.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 9802,hotel,AUS,87.0,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 43575,hotel,PRT,124.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 108108,hotel,GBR,89.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 79888,hotel,PRT,73.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 97852,hotel,GBR,119.2,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 116950,hotel,GBR,147.05,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 103231,hotel,TUR,78.0,1.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 79338,hotel,FRA,78.6,5.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 9141,hotel,PRT,0.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 9811,hotel,GBR,42.0,7.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 3818,hotel,PRT,41.4,12.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 8067,hotel,NOR,150.0,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 85623,hotel,BEL,99.2,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 88904,hotel,FRA,105.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 53958,hotel,BEL,117.9,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 14696,hotel,GBR,40.05,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 46183,hotel,CHN,77.25,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 35882,hotel,ESP,50.2,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 65607,hotel,PRT,85.0,3.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 25304,hotel,BRA,143.0,10.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 4853,hotel,PRT,85.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 52178,hotel,AUS,116.1,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 43319,hotel,PRT,108.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 110032,hotel,ARG,135.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 76957,hotel,PRT,170.0,6.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 42182,hotel,ESP,60.0,1.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 35992,hotel,GBR,71.43,7.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 3827,hotel,PRT,44.0,1.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 43341,hotel,PRT,101.5,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 14849,hotel,PRT,49.95,6.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 111709,hotel,RUS,132.0,6.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 113147,hotel,PRT,0.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 34785,hotel,CN,64.8,21.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 88283,hotel,ITA,100.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 71954,hotel,FRA,190.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 68453,hotel,PRT,190.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 115442,hotel,DEU,114.4,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 106484,hotel,PRT,75.0,1.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 83890,hotel,PRT,60.83,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 116821,hotel,NLD,75.65,6.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 30983,hotel,ESP,80.0,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 105777,hotel,FRA,72.0,3.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 92080,hotel,POL,156.8,4.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 6937,hotel,PRT,92.57,7.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 115862,hotel,CHN,215.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 74837,hotel,PRT,85.0,1.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 43491,hotel,NLD,89.25,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 58731,hotel,PRT,115.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 114334,hotel,FRA,99.0,4.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 70853,hotel,PRT,105.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 88113,hotel,PRT,110.0,2.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 20987,hotel,PRT,97.5,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 65929,hotel,ESP,216.0,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 29805,hotel,PRT,72.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 27679,hotel,ESP,166.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 99970,hotel,ESP,155.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 81864,hotel,PRT,110.0,3.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 37297,hotel,IRL,97.4,7.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 48412,hotel,PRT,125.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 14232,hotel,PRT,115.0,7.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 22588,hotel,IRL,62.38,8.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 114311,hotel,FRA,175.5,3.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 112373,hotel,SWE,139.5,5.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 88721,hotel,DEU,124.65,4.0,3.5,kaggle:hotel_booking_demand,
Night Market Tour Taipei,food_tour,Taipei,38.0,1.0,4.6,tripadvisor:export_sample,Amazing street food.
City Hotel — booking 53641,hotel,CHE,108.9,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 78332,hotel,PRT,65.0,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 24659,hotel,PRT,60.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 12490,hotel,IRL,108.1,9.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 29887,hotel,GBR,57.76,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 9498,hotel,PRT,72.0,3.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 13982,hotel,PRT,35.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 112192,hotel,BEL,144.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 62287,hotel,AGO,98.6,29.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 44059,hotel,PRT,112.2,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 104116,hotel,ARG,125.8,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 13230,hotel,PRT,139.54,6.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 64977,hotel,AUT,93.6,3.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 27342,hotel,PRT,222.38,7.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 44478,hotel,PRT,140.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 40780,hotel,POL,153.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 36684,hotel,GBR,169.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 66752,hotel,FRA,123.75,4.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 29961,hotel,CHE,37.8,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 49355,hotel,DEU,80.75,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 73109,hotel,FRA,140.76,10.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 119186,hotel,PRT,104.0,4.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 77095,hotel,SWE,76.67,3.0,4.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 10272,hotel,PRT,68.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 8990,hotel,SWE,68.0,4.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 62230,hotel,NLD,104.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 48613,hotel,PRT,130.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 31148,hotel,NLD,55.8,7.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 87268,hotel,GBR,135.0,2.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 13915,hotel,PRT,35.0,1.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 10666,hotel,PRT,65.0,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 97656,hotel,DEU,70.0,3.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 24704,hotel,USA,145.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 74985,hotel,PRT,62.0,4.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 3699,hotel,PRT,136.5,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 101890,hotel,GBR,85.0,3.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 8847,hotel,GBR,60.0,5.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 29405,hotel,PRT,41.4,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 103385,hotel,CHN,79.5,3.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 2692,hotel,PRT,0.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 56415,hotel,ESP,119.0,3.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 64468,hotel,PRT,80.0,3.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 89134,hotel,FRA,116.1,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 22796,hotel,PRT,67.5,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 111722,hotel,ARG,210.75,4.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 53736,hotel,ESP,166.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 28029,hotel,PRT,143.0,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 23979,hotel,NLD,58.0,7.0,3.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 17466,hotel,ESP,83.16,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 18922,hotel,PRT,42.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 67348,hotel,ESP,120.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 95121,hotel,BEL,146.7,3.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 24559,hotel,IRL,52.2,9.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 3342,hotel,PRT,68.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 44254,hotel,PRT,100.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 101818,hotel,PRT,95.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 8541,hotel,PRT,50.0,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 94909,hotel,DEU,72.25,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 39356,hotel,PRT,103.2,1.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 52620,hotel,AGO,138.93,11.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 70200,hotel,PRT,140.0,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 107976,hotel,GBR,128.0,3.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 95255,hotel,BEL,120.63,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 4589,hotel,ESP,84.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 19539,hotel,LKA,33.3,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 65250,hotel,PRT,62.0,2.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 6251,hotel,PRT,95.95,13.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 19428,hotel,ESP,61.0,4.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 57676,hotel,PRT,110.0,1.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 74412,hotel,PRT,62.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 53583,hotel,PRT,90.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 116444,hotel,ISR,171.0,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 32488,hotel,GBR,66.8,7.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 28341,hotel,EST,70.2,7.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 11827,hotel,PRT,71.1,6.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 83072,hotel,PRT,97.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 24821,hotel,USA,168.33,3.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 86871,hotel,DEU,90.95,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 794,hotel,PRT,148.63,8.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 21639,hotel,IRL,26.1,9.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 34918,hotel,GBR,48.0,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 4015,hotel,PRT,50.0,2.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 1470,hotel,FRA,126.67,3.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 82502,hotel,PRT,50.0,4.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 79515,hotel,GBR,120.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 84456,hotel,PRT,81.0,1.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 94150,hotel,DEU,115.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 46942,hotel,ITA,70.4,4.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 106075,hotel,FRA,110.33,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 89771,hotel,URY,110.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 60308,hotel,PRT,100.0,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 59632,hotel,CZE,150.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 111128,hotel,USA,120.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 77662,hotel,ESP,94.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 49394,hotel,PRT,106.2,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 56502,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 75976,hotel,PRT,101.5,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 43499,hotel,PRT,87.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 109122,hotel,USA,97.02,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 77312,hotel,PRT,41.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 34093,hotel,PRT,90.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 86441,hotel,DEU,127.67,6.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 114586,hotel,FRA,120.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 106092,hotel,ESP,92.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 44721,hotel,PRT,70.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 86032,hotel,PRT,173.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 44102,hotel,PRT,121.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 68602,hotel,PRT,160.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 17351,hotel,IRL,86.16,10.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 111647,hotel,FRA,89.1,3.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 72820,hotel,ITA,183.0,4.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 17743,hotel,GBR,50.5,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 50351,hotel,PRT,60.0,1.0,4.3,kaggle:hotel_booking_demand,
