name,type,location,price,duration,rating,source,review_text,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,cost_per_day,cluster,cluster_label
City Hotel — booking 116658,hotel,DEU,107.1,6.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.849999999999998,1,mid-range
City Hotel — booking 108547,hotel,ISR,95.0,2.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.5,1,mid-range
Resort Hotel — booking 26770,hotel,GBR,116.1,14.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.292857142857143,1,mid-range
City Hotel — booking 49472,hotel,PRT,62.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 31919,hotel,FRA,43.0,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.75,0,budget
Resort Hotel — booking 27531,hotel,PRT,169.6,4.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,42.4,1,mid-range
Resort Hotel — booking 14766,hotel,GBR,33.3,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.1,0,budget
City Hotel — booking 61078,hotel,SVK,73.95,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.4875,0,budget
Resort Hotel — booking 16934,hotel,PRT,126.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,126.0,2,premium
City Hotel — booking 63711,hotel,AGO,151.85,14.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.846428571428572,1,mid-range
City Hotel — booking 96957,hotel,ITA,116.1,3.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.699999999999996,1,mid-range
City Hotel — booking 99550,hotel,BRA,139.5,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,69.75,1,mid-range
City Hotel — booking 90724,hotel,POL,110.0,4.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.5,1,mid-range
City Hotel — booking 101489,hotel,,105.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.25,1,mid-range
City Hotel — booking 54193,hotel,ESP,136.8,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,68.4,1,mid-range
Resort Hotel — booking 14525,hotel,,82.35,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,41.175,0,budget
City Hotel — booking 46818,hotel,PRT,80.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.666666666666668,0,budget
City Hotel — booking 98569,hotel,ITA,140.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.0,1,mid-range
City Hotel — booking 102993,hotel,ESP,150.67,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.22333333333333,1,mid-range
City Hotel — booking 61192,hotel,BRA,97.75,7.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.964285714285714,0,budget
Resort Hotel — booking 20259,hotel,PRT,35.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.5,0,budget
Resort Hotel — booking 9210,hotel,PRT,38.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.0,0,budget
City Hotel — booking 91954,hotel,BRA,96.3,1.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,96.3,1,mid-range
City Hotel — booking 78739,hotel,ESP,95.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,95.0,1,mid-range
City Hotel — booking 97033,hotel,NOR,89.14,7.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.734285714285715,0,budget
City Hotel — booking 74499,hotel,PRT,62.0,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 112323,hotel,USA,144.0,3.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,1,mid-range
City Hotel — booking 110666,hotel,NLD,190.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,190.0,2,premium
City Hotel — booking 46302,hotel,DEU,72.25,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.083333333333332,0,budget
City Hotel — booking 74760,hotel,USA,60.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.0,0,budget
City Hotel — booking 113290,hotel,FRA,250.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,125.0,2,premium
City Hotel — booking 72865,hotel,PRT,75.6,3.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.2,0,budget
Resort Hotel — booking 31568,hotel,PRT,273.13,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,136.565,2,premium
City Hotel — booking 93283,hotel,FRA,85.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,42.5,0,budget
City Hotel — booking 73061,hotel,FRA,175.5,4.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,43.875,1,mid-range
Resort Hotel — booking 9831,hotel,GBR,55.8,5.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.16,0,budget
City Hotel — booking 51492,hotel,PRT,100.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.0,1,mid-range
City Hotel — booking 57816,hotel,PRT,96.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.0,1,mid-range
Resort Hotel — booking 29407,hotel,PRT,61.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,61.0,0,budget
Resort Hotel — booking 20574,hotel,PRT,59.4,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,59.4,0,budget
City Hotel — booking 49164,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 2714,hotel,ESP,72.5,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.25,0,budget
Resort Hotel — booking 36817,hotel,GBR,56.2,5.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.24,0,budget
City Hotel — booking 71853,hotel,DEU,210.0,1.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,210.0,2,premium
Resort Hotel — booking 6294,hotel,PRT,110.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.666666666666664,1,mid-range
City Hotel — booking 51067,hotel,DEU,121.5,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.5,1,mid-range
City Hotel — booking 50752,hotel,ESP,114.3,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,114.3,1,mid-range
City Hotel — booking 108833,hotel,FRA,91.47,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.49,0,budget
City Hotel — booking 112849,hotel,DEU,126.0,6.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.0,1,mid-range
City Hotel — booking 113408,hotel,AUS,110.88,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.96,1,mid-range
City Hotel — booking 114752,hotel,DEU,122.4,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,61.2,1,mid-range
City Hotel — booking 86115,hotel,ITA,94.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.333333333333332,1,mid-range
City Hotel — booking 52967,hotel,PRT,120.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,1,mid-range
Resort Hotel — booking 16724,hotel,IRL,57.0,7.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.142857142857142,0,budget
City Hotel — booking 98439,hotel,PRT,147.88,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,147.88,2,premium
City Hotel — booking 87592,hotel,PRT,137.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,68.5,1,mid-range
Resort Hotel — booking 18903,hotel,PRT,38.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.0,0,budget
Resort Hotel — booking 13934,hotel,PRT,188.0,9.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.88888888888889,1,mid-range
Resort Hotel — booking 11282,hotel,PRT,71.43,7.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.204285714285716,0,budget
City Hotel — booking 102066,hotel,ITA,75.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
City Hotel — booking 72548,hotel,MAR,119.7,9.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.3,1,mid-range
City Hotel — booking 65674,hotel,PRT,85.0,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.333333333333332,0,budget
Resort Hotel — booking 28764,hotel,GBR,60.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,60.0,0,budget
Resort Hotel — booking 27839,hotel,PRT,0.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
City Hotel — booking 108850,hotel,ITA,109.16,7.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.594285714285714,1,mid-range
Resort Hotel — booking 12758,hotel,IRL,160.0,7.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.857142857142858,1,mid-range
City Hotel — booking 110925,hotel,FRA,123.75,4.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.9375,1,mid-range
City Hotel — booking 70490,hotel,PRT,120.0,5.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.0,1,mid-range
City Hotel — booking 82291,hotel,FRA,60.0,5.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.0,0,budget
Resort Hotel — booking 2286,hotel,GBR,62.47,12.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,5.2058333333333335,0,budget
City Hotel — booking 75217,hotel,PRT,62.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 46036,hotel,ESP,65.0,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.666666666666668,0,budget
City Hotel — booking 65731,hotel,CHN,126.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,126.0,2,premium
City Hotel — booking 87035,hotel,AUT,130.05,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5125,1,mid-range
City Hotel — booking 109129,hotel,GBR,197.5,1.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,197.5,2,premium
City Hotel — booking 71362,hotel,IRL,234.5,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,58.625,2,premium
City Hotel — booking 107747,hotel,PRT,91.8,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.95,0,budget
Resort Hotel — booking 29910,hotel,CN,57.97,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.985,0,budget
City Hotel — booking 93210,hotel,NOR,94.5,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
Resort Hotel — booking 831,hotel,PRT,149.7,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,49.9,1,mid-range
City Hotel — booking 81141,hotel,NLD,75.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
City Hotel — booking 112563,hotel,LBN,170.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,170.0,2,premium
Resort Hotel — booking 4005,hotel,ESP,70.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.0,0,budget
City Hotel — booking 99128,hotel,CN,85.0,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.25,0,budget
City Hotel — booking 42578,hotel,BEL,159.75,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.9375,1,mid-range
Resort Hotel — booking 19636,hotel,FRA,36.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.0,0,budget
City Hotel — booking 89982,hotel,ISR,65.0,1.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,65.0,0,budget
City Hotel — booking 63393,hotel,BRA,107.1,6.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.849999999999998,1,mid-range
City Hotel — booking 117605,hotel,DEU,144.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.0,1,mid-range
City Hotel — booking 95918,hotel,ITA,90.95,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.19,0,budget
City Hotel — booking 90152,hotel,FRA,140.4,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,46.800000000000004,1,mid-range
Resort Hotel — booking 4185,hotel,PRT,48.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
City Hotel — booking 119247,hotel,DEU,126.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
City Hotel — booking 101484,hotel,FRA,120.9,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.300000000000004,1,mid-range
City Hotel — booking 78572,hotel,PRT,65.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,65.0,0,budget
City Hotel — booking 68497,hotel,CN,160.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,160.0,2,premium
City Hotel — booking 52395,hotel,PRT,100.0,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,1,mid-range
City Hotel — booking 41791,hotel,ESP,62.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 72897,hotel,PRT,241.48,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,80.49333333333333,2,premium
City Hotel — booking 82643,hotel,FRA,61.5,4.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.375,0,budget
Resort Hotel — booking 31815,hotel,GBR,78.23,7.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.175714285714287,0,budget
City Hotel — booking 86608,hotel,BEL,85.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.25,0,budget
City Hotel — booking 45797,hotel,PRT,84.0,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.0,0,budget
Resort Hotel — booking 4200,hotel,PRT,70.0,3.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.333333333333332,0,budget
City Hotel — booking 73701,hotel,IRL,117.0,3.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.0,1,mid-range
Resort Hotel — booking 11602,hotel,IRL,80.0,7.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.428571428571429,0,budget
City Hotel — booking 51090,hotel,FRA,113.55,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.3875,1,mid-range
Resort Hotel — booking 17955,hotel,PRT,40.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.0,0,budget
City Hotel — booking 49765,hotel,PRT,115.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,57.5,1,mid-range
City Hotel — booking 113890,hotel,GBR,153.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,76.5,1,mid-range
City Hotel — booking 68943,hotel,CHE,107.1,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.699999999999996,1,mid-range
Resort Hotel — booking 23543,hotel,PRT,40.5,1.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.5,0,budget
Resort Hotel — booking 23987,hotel,NLD,47.0,8.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,5.875,0,budget
Resort Hotel — booking 35425,hotel,IRL,54.0,4.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.5,0,budget
City Hotel — booking 41699,hotel,ITA,138.5,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,46.166666666666664,1,mid-range
City Hotel — booking 88189,hotel,FRA,105.4,6.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.566666666666666,1,mid-range
City Hotel — booking 77439,hotel,PRT,90.0,1.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,90.0,1,mid-range
City Hotel — booking 80118,hotel,PRT,90.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,1,mid-range
City Hotel — booking 50029,hotel,PRT,106.0,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.5,1,mid-range
City Hotel — booking 80238,hotel,FRA,85.6,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.4,0,budget
City Hotel — booking 78246,hotel,PRT,62.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.666666666666668,0,budget
City Hotel — booking 82183,hotel,PRT,80.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,80.0,1,mid-range
City Hotel — booking 40416,hotel,ITA,94.5,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
Resort Hotel — booking 17736,hotel,GBR,57.6,7.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.22857142857143,0,budget
City Hotel — booking 113090,hotel,IRL,99.0,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.75,1,mid-range
Resort Hotel — booking 8559,hotel,GBR,48.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,16.0,0,budget
City Hotel — booking 102554,hotel,LTU,65.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,16.25,0,budget
City Hotel — booking 43477,hotel,PRT,96.05,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.016666666666666,1,mid-range
Resort Hotel — booking 32538,hotel,ITA,45.0,1.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,0,budget
City Hotel — booking 50056,hotel,POL,103.0,5.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.6,1,mid-range
Resort Hotel — booking 23045,hotel,PRT,35.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.5,0,budget
Resort Hotel — booking 1859,hotel,PRT,114.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,57.0,1,mid-range
Resort Hotel — booking 33839,hotel,GBR,41.58,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.86,0,budget
Resort Hotel — booking 18945,hotel,PRT,48.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
City Hotel — booking 93256,hotel,SWE,189.9,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,63.300000000000004,2,premium
City Hotel — booking 50131,hotel,PRT,95.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.5,1,mid-range
Resort Hotel — booking 3747,hotel,PRT,72.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,72.0,0,budget
City Hotel — booking 93276,hotel,FRA,85.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,42.5,0,budget
Resort Hotel — booking 21599,hotel,PRT,48.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
Resort Hotel — booking 10165,hotel,PRT,40.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.333333333333334,0,budget
City Hotel — booking 48332,hotel,ESP,129.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,64.5,1,mid-range
City Hotel — booking 95100,hotel,FRA,123.25,6.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.541666666666668,1,mid-range
City Hotel — booking 93126,hotel,FRA,121.43,3.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.47666666666667,1,mid-range
City Hotel — booking 67218,hotel,RUS,189.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,63.0,2,premium
City Hotel — booking 83371,hotel,PRT,95.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,95.0,1,mid-range
Resort Hotel — booking 30863,hotel,FRA,96.0,14.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,6.857142857142857,0,budget
City Hotel — booking 101392,hotel,USA,106.68,5.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.336000000000002,1,mid-range
City Hotel — booking 86281,hotel,BEL,55.0,4.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.75,0,budget
Resort Hotel — booking 14402,hotel,PRT,107.0,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.285714285714286,1,mid-range
Resort Hotel — booking 20731,hotel,PRT,73.33,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.44333333333333,0,budget
Resort Hotel — booking 20331,hotel,FIN,51.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.0,0,budget
City Hotel — booking 77581,hotel,PRT,65.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
Resort Hotel — booking 2317,hotel,ESP,92.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.666666666666668,0,budget
Resort Hotel — booking 26117,hotel,GBR,106.55,12.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.879166666666666,1,mid-range
Resort Hotel — booking 34243,hotel,DEU,64.0,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.142857142857142,0,budget
City Hotel — booking 70883,hotel,PRT,130.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,130.0,2,premium
City Hotel — booking 75234,hotel,PRT,62.0,2.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 41790,hotel,PRT,62.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 36142,hotel,GBR,61.2,4.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.3,0,budget
City Hotel — booking 109627,hotel,BEL,119.25,4.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.8125,1,mid-range
City Hotel — booking 63838,hotel,PRT,59.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,59.0,0,budget
City Hotel — booking 103328,hotel,ESP,78.2,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,78.2,1,mid-range
City Hotel — booking 48702,hotel,DEU,254.0,5.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.8,2,premium
City Hotel — booking 48984,hotel,FRA,81.9,2.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.95,0,budget
Resort Hotel — booking 28643,hotel,GBR,50.0,4.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.5,0,budget
Resort Hotel — booking 39248,hotel,GBR,241.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,241.0,2,premium
Resort Hotel — booking 19431,hotel,TUR,54.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.0,0,budget
City Hotel — booking 58519,hotel,PRT,62.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 118549,hotel,USA,139.5,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,34.875,1,mid-range
Resort Hotel — booking 9984,hotel,PRT,55.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.5,0,budget
City Hotel — booking 94840,hotel,FRA,81.25,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.3125,0,budget
City Hotel — booking 106360,hotel,IRL,44.77,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.1925,0,budget
City Hotel — booking 101466,hotel,IRL,67.5,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,67.5,0,budget
Resort Hotel — booking 39787,hotel,ESP,314.67,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,104.89,2,premium
City Hotel — booking 40184,hotel,PRT,91.33,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,91.33,1,mid-range
City Hotel — booking 115050,hotel,USA,112.67,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.556666666666665,1,mid-range
Resort Hotel — booking 5617,hotel,PRT,0.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
City Hotel — booking 85374,hotel,PRT,103.0,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,34.333333333333336,1,mid-range
City Hotel — booking 77740,hotel,NLD,111.65,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.21666666666667,1,mid-range
City Hotel — booking 74812,hotel,PRT,89.25,4.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.3125,0,budget
City Hotel — booking 109531,hotel,IRL,121.33,3.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.443333333333335,1,mid-range
City Hotel — booking 106721,hotel,FRA,75.0,2.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
City Hotel — booking 81520,hotel,GBR,91.67,9.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.185555555555556,0,budget
City Hotel — booking 70838,hotel,PRT,105.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.0,1,mid-range
